CVEGEO,Estatus,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LATITUD,LONGITUD,LAT_DECIMAL,LON_DECIMAL,ALTITUD,CVE_CARTA,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
"130320003","","13","Hidalgo","Hgo.","032","Jaltocán","0003","La Capilla","R","21°09´07.946"N","098°31´29.462"W","21.15220700","-98.52485000","156","F14D42","644","312","332","175"
"130320004","","13","Hidalgo","Hgo.","032","Jaltocán","0004","Cuatecomaco","R","21°09´36.265"N","098°32´30.883"W","21.16007400","-98.54191200","160","F14D42","349","179","170","80"
"130320005","","13","Hidalgo","Hgo.","032","Jaltocán","0005","El Chote","R","21°09´13.287"N","098°30´29.004"W","21.15369100","-98.50805700","160","F14D42","475","237","238","111"
"130320006","","13","Hidalgo","Hgo.","032","Jaltocán","0006","Huichapa","R","21°09´33.640"N","098°30´41.966"W","21.15934400","-98.51165700","159","F14D42","163","77","86","53"
"130320008","","13","Hidalgo","Hgo.","032","Jaltocán","0008","Matachilillo","R","21°09´23.477"N","098°30´18.212"W","21.15652100","-98.50505900","147","F14D42","254","114","140","83"
"130320009","","13","Hidalgo","Hgo.","032","Jaltocán","0009","Octatitla","R","21°10´08.630"N","098°31´23.880"W","21.16906300","-98.52329900","120","F14D42","237","115","122","64"
"130320010","","13","Hidalgo","Hgo.","032","Jaltocán","0010","Petacotita","R","21°08´07.074"N","098°30´48.770"W","21.13529800","-98.51354700","238","F14D42","41","22","19","10"
"130320013","","13","Hidalgo","Hgo.","032","Jaltocán","0013","Vinazco","R","21°09´28.371"N","098°31´19.747"W","21.15788100","-98.52215100","152","F14D42","237","113","124","65"
"130320014","","13","Hidalgo","Hgo.","032","Jaltocán","0014","Ahuayo","R","21°10´32.953"N","098°31´59.102"W","21.17582000","-98.53308300","127","F14D42","117","56","61","35"
"130320016","","13","Hidalgo","Hgo.","032","Jaltocán","0016","La Ilusión","R","21°11´18.000"N","098°31´12.000"W","21.18833300","-98.51999900","104","F14D42","192","91","101","39"
"130320020","","13","Hidalgo","Hgo.","032","Jaltocán","0020","Amáxac II","R","21°08´04.109"N","098°30´27.181"W","21.13447400","-98.50755000","195","F14D42","164","78","86","47"
"130320021","","13","Hidalgo","Hgo.","032","Jaltocán","0021","Tepexicuicuil","R","21°07´58.775"N","098°30´31.479"W","21.13299200","-98.50874400","197","F14D42","117","56","61","31"
"130320023","","13","Hidalgo","Hgo.","032","Jaltocán","0023","Chiconcoac","R","21°08´22.282"N","098°31´49.430"W","21.13952200","-98.53039700","178","F14D42","96","44","52","28"
"130320024","","13","Hidalgo","Hgo.","032","Jaltocán","0024","Potrero Zactipán","R","21°10´18.288"N","098°31´22.318"W","21.17174600","-98.52286500","122","F14D42","104","54","50","34"
"130320025","","13","Hidalgo","Hgo.","032","Jaltocán","0025","Anacleto Ramos","R","21°10´20.504"N","098°31´20.295"W","21.17236200","-98.52230400","121","F14D42","126","64","62","33"
"130320026","","13","Hidalgo","Hgo.","032","Jaltocán","0026","Revolución Mexicana","R","21°08´45.784"N","098°31´19.902"W","21.14605100","-98.52219400","180","F14D42","201","92","109","54"
"130320028","","13","Hidalgo","Hgo.","032","Jaltocán","0028","Cuatzatzas","R","21°10´15.460"N","098°32´43.853"W","21.17096000","-98.54551400","137","F14D42","184","85","99","41"
"130320029","","13","Hidalgo","Hgo.","032","Jaltocán","0029","Tzinancatitla","R","21°10´29.173"N","098°32´33.294"W","21.17477000","-98.54258100","132","F14D42","222","111","111","53"
"130320033","","13","Hidalgo","Hgo.","032","Jaltocán","0033","La Lima","R","21°09´40.833"N","098°31´48.641"W","21.16134300","-98.53017700","151","F14D42","281","*","*","2"
"130320037","","13","Hidalgo","Hgo.","032","Jaltocán","0037","Aguacatitla","R","21°08´16.585"N","098°31´53.463"W","21.13794000","-98.53151700","186","F14D42","77","34","43","17"
"130320039","","13","Hidalgo","Hgo.","032","Jaltocán","0039","Nuevo Rosario","R","21°08´08.458"N","098°32´41.026"W","21.13568200","-98.54472900","251","F14D42","17","6","11","4"
"130320040","","13","Hidalgo","Hgo.","032","Jaltocán","0040","Emiliano Zapata","R","21°07´56.453"N","098°30´30.556"W","21.13234700","-98.50848800","199","F14D42","37","21","16","13"
"130330001","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0001","Juárez Hidalgo","U","20°47´01.380"N","098°49´43.900"W","20.78371600","-98.82886000","1605","F14D51","616","286","330","224"
"130330002","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0002","San Lorenzo Itztacoyotla","R","20°49´20.561"N","098°49´00.486"W","20.82237700","-98.81680100","1826","F14D51","966","468","498","342"
"130330003","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0003","San Nicolás Coatzontla","R","20°52´17.238"N","098°51´05.111"W","20.87145400","-98.85142000","1678","F14D51","434","202","232","142"
"130330004","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0004","Santa María","R","20°50´59.011"N","098°52´33.227"W","20.84972500","-98.87589600","1825","F14D51","864","405","459","243"
"130330005","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0005","Tonalixco","R","20°51´03.078"N","098°50´17.769"W","20.85085500","-98.83826900","1669","F14D51","0","0","0","0"
"130330007","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0007","Los Tejocotes","R","20°50´50.310"N","098°53´45.958"W","20.84730800","-98.89609900","1916","F14D51","4","*","*","1"
"130330008","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0008","Acatitlán","R","20°48´04.227"N","098°49´01.462"W","20.80117400","-98.81707200","1477","F14D51","0","0","0","0"
"130330011","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0011","Tetipanchalco","R","20°52´42.058"N","098°47´56.986"W","20.87834900","-98.79916200","671","F14D51","6","*","*","1"
"130330012","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0012","Sotiopa (El Dólar)","R","20°49´56.022"N","098°51´08.651"W","20.83222800","-98.85240300","1860","F14D51","0","0","0","0"
"130330014","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0014","Zoquilquiza","R","20°48´23.916"N","098°50´19.563"W","20.80664300","-98.83876700","1701","F14D51","0","0","0","0"
"130330016","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0016","Tlalostoteno","R","20°52´29.842"N","098°51´31.381"W","20.87495500","-98.85871700","1797","F14D51","5","*","*","2"
"130330017","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0017","Xochaco","R","20°48´19.103"N","098°47´20.195"W","20.80530600","-98.78894300","1311","F14D51","0","0","0","0"
"130330019","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0019","Rancho Hernández (Xochipila)","R","20°50´14.224"N","098°51´18.587"W","20.83728400","-98.85516300","1784","F14D51","0","0","0","0"
"130330020","","13","Hidalgo","Hgo.","033","Juárez Hidalgo","0020","Tepehica","R","20°46´51.783"N","098°49´14.357"W","20.78105000","-98.82065400","1658","F14D51","0","0","0","0"
"130340001","","13","Hidalgo","Hgo.","034","Lolotla","0001","Lolotla","U","20°50´28.192"N","098°43´02.240"W","20.84116400","-98.71728800","1602","F14D51","590","264","326","177"
"130340002","","13","Hidalgo","Hgo.","034","Lolotla","0002","Acatepec","R","20°54´30.669"N","098°42´58.250"W","20.90851900","-98.71618100","1355","F14D51","362","179","183","120"
"130340003","","13","Hidalgo","Hgo.","034","Lolotla","0003","Amecaco","R","21°05´02.013"N","098°46´30.712"W","21.08389200","-98.77519700","245","F14D41","3","*","*","1"
"130340004","","13","Hidalgo","Hgo.","034","Lolotla","0004","Atla","R","21°01´47.187"N","098°44´15.042"W","21.02977400","-98.73751100","941","F14D41","0","0","0","0"
"130340005","","13","Hidalgo","Hgo.","034","Lolotla","0005","Santa Cruz Ayotetla","R","20°58´38.804"N","098°44´34.548"W","20.97744500","-98.74293000","1071","F14D51","3","*","*","1"
"130340006","","13","Hidalgo","Hgo.","034","Lolotla","0006","El Barco","R","21°10´39.702"N","098°43´18.062"W","21.17769400","-98.72168300","160","F14D41","318","162","156","81"
"130340007","","13","Hidalgo","Hgo.","034","Lolotla","0007","Capultitlán","R","20°53´36.200"N","098°40´32.068"W","20.89338900","-98.67557400","1602","F14D51","25","11","14","10"
"130340008","","13","Hidalgo","Hgo.","034","Lolotla","0008","Comontla","R","21°02´55.171"N","098°44´20.986"W","21.04865800","-98.73916200","719","F14D41","121","63","58","34"
"130340009","","13","Hidalgo","Hgo.","034","Lolotla","0009","Contepec","R","20°52´39.694"N","098°40´56.908"W","20.87769200","-98.68247400","1521","F14D51","152","72","80","45"
"130340010","","13","Hidalgo","Hgo.","034","Lolotla","0010","El Coyol","R","20°57´32.887"N","098°43´29.230"W","20.95913500","-98.72478500","936","F14D51","0","0","0","0"
"130340012","","13","Hidalgo","Hgo.","034","Lolotla","0012","Cuatitlanapa","R","21°05´08.397"N","098°44´44.473"W","21.08566600","-98.74568700","524","F14D41","104","52","52","22"
"130340013","","13","Hidalgo","Hgo.","034","Lolotla","0013","Chalma","R","20°52´33.185"N","098°41´31.077"W","20.87588400","-98.69196600","1495","F14D51","501","247","254","145"
"130340014","","13","Hidalgo","Hgo.","034","Lolotla","0014","Chantasco","R","21°10´09.542"N","098°44´59.014"W","21.16931700","-98.74972600","483","F14D41","641","334","307","170"
"130340015","","13","Hidalgo","Hgo.","034","Lolotla","0015","Chiconcoac","R","20°58´53.171"N","098°44´11.695"W","20.98143600","-98.73658200","1364","F14D51","516","258","258","139"
"130340016","","13","Hidalgo","Hgo.","034","Lolotla","0016","Chiquitla","R","20°54´04.604"N","098°38´53.497"W","20.90127900","-98.64819300","1520","F14D52","261","118","143","82"
"130340017","","13","Hidalgo","Hgo.","034","Lolotla","0017","La Florida","R","21°07´08.765"N","098°44´27.312"W","21.11910100","-98.74092000","231","F14D41","95","40","55","23"
"130340018","","13","Hidalgo","Hgo.","034","Lolotla","0018","Huitznopala","R","20°55´23.118"N","098°45´07.850"W","20.92308800","-98.75218100","1192","F14D51","207","102","105","72"
"130340019","","13","Hidalgo","Hgo.","034","Lolotla","0019","Ixtacuatla","R","21°02´21.532"N","098°45´17.782"W","21.03931400","-98.75493900","522","F14D41","232","113","119","82"
"130340020","","13","Hidalgo","Hgo.","034","Lolotla","0020","Ixtlahuaco","R","20°53´01.073"N","098°42´12.072"W","20.88363100","-98.70335300","1420","F14D51","1287","600","687","360"
"130340021","","13","Hidalgo","Hgo.","034","Lolotla","0021","Mazahuacán","R","20°54´13.505"N","098°40´54.490"W","20.90375100","-98.68180200","1519","F14D51","120","54","66","44"
"130340022","","13","Hidalgo","Hgo.","034","Lolotla","0022","Mecapala","R","20°58´15.236"N","098°43´54.260"W","20.97089800","-98.73173800","1108","F14D51","11","7","4","3"
"130340023","","13","Hidalgo","Hgo.","034","Lolotla","0023","Ocotlán","R","20°51´22.941"N","098°44´33.923"W","20.85637300","-98.74275600","1412","F14D51","34","17","17","11"
"130340024","","13","Hidalgo","Hgo.","034","Lolotla","0024","La Pimienta","R","21°06´31.641"N","098°44´06.487"W","21.10878900","-98.73513500","569","F14D41","28","12","16","7"
"130340025","","13","Hidalgo","Hgo.","034","Lolotla","0025","Quimixtla","R","21°05´45.171"N","098°44´06.174"W","21.09588100","-98.73504800","740","F14D41","42","18","24","14"
"130340026","","13","Hidalgo","Hgo.","034","Lolotla","0026","Santiago","R","20°50´28.641"N","098°43´43.759"W","20.84128900","-98.72882100","1392","F14D51","125","56","69","35"
"130340027","","13","Hidalgo","Hgo.","034","Lolotla","0027","Tentla (Cerro Blanco)","R","21°09´15.045"N","098°44´09.305"W","21.15417900","-98.73591800","460","F14D41","260","127","133","58"
"130340028","","13","Hidalgo","Hgo.","034","Lolotla","0028","Tepazintla","R","21°05´43.405"N","098°44´30.791"W","21.09539000","-98.74188600","700","F14D41","0","0","0","0"
"130340029","","13","Hidalgo","Hgo.","034","Lolotla","0029","Tetlapaya","R","21°00´46.008"N","098°44´19.149"W","21.01278000","-98.73865200","1082","F14D41","38","19","19","13"
"130340030","","13","Hidalgo","Hgo.","034","Lolotla","0030","Tlacozintla","R","20°52´05.690"N","098°42´30.485"W","20.86824700","-98.70846800","1501","F14D51","52","22","30","16"
"130340031","","13","Hidalgo","Hgo.","034","Lolotla","0031","Tlaltepingo","R","20°56´07.018"N","098°43´52.927"W","20.93528200","-98.73136800","1406","F14D51","359","171","188","101"
"130340032","","13","Hidalgo","Hgo.","034","Lolotla","0032","Xalcuatla","R","21°11´03.233"N","098°45´50.243"W","21.18423100","-98.76395600","347","F14D41","800","398","402","180"
"130340033","","13","Hidalgo","Hgo.","034","Lolotla","0033","Xuchipantla","R","21°11´05.873"N","098°43´13.590"W","21.18496400","-98.72044100","161","F14D41","236","119","117","65"
"130340034","","13","Hidalgo","Hgo.","034","Lolotla","0034","Xuchitlán","R","21°03´50.468"N","098°44´39.487"W","21.06401900","-98.74430200","629","F14D41","835","414","421","222"
"130340035","","13","Hidalgo","Hgo.","034","Lolotla","0035","La Unión","R","21°06´15.951"N","098°45´07.592"W","21.10443100","-98.75210900","245","F14D41","76","43","33","23"
"130340036","","13","Hidalgo","Hgo.","034","Lolotla","0036","Aquixquitla","R","20°53´58.938"N","098°41´58.768"W","20.89970500","-98.69965700","1563","F14D51","14","7","7","4"
"130340037","","13","Hidalgo","Hgo.","034","Lolotla","0037","Chicazapa (Pilancón)","R","21°04´30.124"N","098°44´40.108"W","21.07503400","-98.74447400","568","F14D41","2","*","*","1"
"130340039","","13","Hidalgo","Hgo.","034","Lolotla","0039","La Pahua","R","21°04´41.315"N","098°44´35.145"W","21.07814200","-98.74309600","527","F14D41","2","*","*","1"
"130340040","","13","Hidalgo","Hgo.","034","Lolotla","0040","Las Puentes","R","20°54´41.489"N","098°42´29.759"W","20.91152500","-98.70826600","1545","F14D51","6","*","*","2"
"130340041","","13","Hidalgo","Hgo.","034","Lolotla","0041","Atoscalao","R","20°58´16.727"N","098°43´15.946"W","20.97131200","-98.72109500","1196","F14D51","4","*","*","2"
"130340042","","13","Hidalgo","Hgo.","034","Lolotla","0042","El Vergel","R","21°05´39.910"N","098°45´31.854"W","21.09441900","-98.75884800","230","F14D41","5","*","*","1"
"130340043","","13","Hidalgo","Hgo.","034","Lolotla","0043","El Chalahuite","R","21°04´54.738"N","098°45´15.448"W","21.08187100","-98.75429100","387","F14D41","0","0","0","0"
"130340044","","13","Hidalgo","Hgo.","034","Lolotla","0044","Los Otates","R","21°05´31.325"N","098°45´03.276"W","21.09203400","-98.75091000","397","F14D41","6","*","*","1"
"130340045","","13","Hidalgo","Hgo.","034","Lolotla","0045","Texacal","R","21°06´35.963"N","098°44´42.648"W","21.10999000","-98.74518000","212","F14D41","2","*","*","1"
"130340047","","13","Hidalgo","Hgo.","034","Lolotla","0047","Las Adjuntas","R","21°08´41.690"N","098°43´59.883"W","21.14491400","-98.73330000","174","F14D41","0","0","0","0"
"130340050","","13","Hidalgo","Hgo.","034","Lolotla","0050","Tecamachal","R","21°07´43.758"N","098°44´12.404"W","21.12882100","-98.73677900","192","F14D41","0","0","0","0"
"130340051","","13","Hidalgo","Hgo.","034","Lolotla","0051","Tequixco","R","20°54´56.632"N","098°43´23.060"W","20.91573100","-98.72307200","1385","F14D51","5","*","*","2"
"130340052","","13","Hidalgo","Hgo.","034","Lolotla","0052","Tlamaxa","R","20°51´14.163"N","098°43´16.020"W","20.85393400","-98.72111600","1560","F14D51","1","*","*","1"
"130340053","","13","Hidalgo","Hgo.","034","Lolotla","0053","Tlaxcango","R","20°51´13.238"N","098°42´50.711"W","20.85367700","-98.71408600","1489","F14D51","42","15","27","9"
"130340055","","13","Hidalgo","Hgo.","034","Lolotla","0055","Zihuatego (Ohuesco)","R","20°55´31.983"N","098°43´40.709"W","20.92555000","-98.72797400","1393","F14D51","8","*","*","1"
"130340060","","13","Hidalgo","Hgo.","034","Lolotla","0060","Crisolco","R","20°58´10.452"N","098°45´04.174"W","20.96956900","-98.75115900","1185","F14D51","0","0","0","0"
"130340061","","13","Hidalgo","Hgo.","034","Lolotla","0061","Cuaxala","R","20°57´46.329"N","098°45´03.498"W","20.96286900","-98.75097200","1024","F14D51","0","0","0","0"
"130340065","","13","Hidalgo","Hgo.","034","Lolotla","0065","Tolago","R","20°58´45.751"N","098°43´46.925"W","20.97937500","-98.72970100","1299","F14D51","915","432","483","213"
"130340066","","13","Hidalgo","Hgo.","034","Lolotla","0066","Antonio Apolonio Campoy","R","20°52´02.618"N","098°41´35.144"W","20.86739300","-98.69309500","1429","F14D51","2","*","*","1"
"130340067","","13","Hidalgo","Hgo.","034","Lolotla","0067","Xintla","R","20°50´14.103"N","098°42´29.511"W","20.83725100","-98.70819800","1580","F14D51","19","7","12","6"
"130350001","","13","Hidalgo","Hgo.","035","Metepec","0001","Metepec","U","20°14´18.277"N","098°19´19.792"W","20.23841000","-98.32216400","2145","F14D83","2248","1064","1184","565"
"130350002","","13","Hidalgo","Hgo.","035","Metepec","0002","El Acocul","R","20°13´07.059"N","098°21´36.020"W","20.21862700","-98.36000600","2119","F14D82","646","301","345","144"
"130350003","","13","Hidalgo","Hgo.","035","Metepec","0003","Atlixtaca","R","20°12´27.598"N","098°17´48.478"W","20.20766600","-98.29679900","2151","F14D83","52","22","30","15"
"130350005","","13","Hidalgo","Hgo.","035","Metepec","0005","Cañada de Flores","R","20°18´09.567"N","098°23´26.595"W","20.30265800","-98.39072100","2180","F14D72","254","129","125","60"
"130350006","","13","Hidalgo","Hgo.","035","Metepec","0006","El Casco","R","20°18´56.831"N","098°20´08.661"W","20.31578600","-98.33573900","2296","F14D72","261","127","134","62"
"130350007","","13","Hidalgo","Hgo.","035","Metepec","0007","Acocul Cebolletas","R","20°12´43.974"N","098°20´46.591"W","20.21221500","-98.34627500","2142","F14D82","407","196","211","102"
"130350008","","13","Hidalgo","Hgo.","035","Metepec","0008","El Chamizal","R","20°19´13.349"N","098°24´57.699"W","20.32037400","-98.41602800","2160","F14D72","11","5","6","4"
